name,inst,ntisQual,remainQual,lct,acc,coop,qunt,qual,expert
이수진,디자인학부,0,0.78845736,0.5,1,0.006944444,0.50324622,0.011791588,0
고형석,선문대학교,0,1.289232648,0.5,0.02,0,0.503287311,0.019280814,0
장환영,고양시청,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
이길용,서울신학대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
정현,단국대학교,0,2.041220329,0.5,1,0,0.50324622,0.030526988,0
장보은,한국외국어대학교,0,2.174751721,0.5,1,0,0.50324622,0.032523985,0
김송옥,중앙대학교,0,2.136530509,0.4,1,0,0.402646285,0.031952377,0
이명도,(주)연우테크놀러지,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
조하현,연세대학교,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
승현우,서울여자대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
박선영,건국대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
박선영,한국과학기술원,4.235795207,0,0.275,0.02,0,0.276927186,0.349595877,0
이성춘,송원대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
임흥수,동아보건대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
정병호,한국외국어대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
정병호,한국전자통신연구원,0,0.09531018,0.3,1,0,0.301964168,0.001425389,0
최선영,경상대학교,0,3.55929455,0.5,0.02,0,0.503369494,0.053230188,0
김태정,인하대학교,2.935246641,0,0.5,1,0,0.50324622,0.242256783,0
서화정,가천대학교,4.49478904,0,0.5,1,0,0.503410585,0.370971597,0
한은아,연세대학교,4.692205444,0,0.5,1,0,0.503451677,0.387265105,0
강부성,서울과학기술대학교,4.513225284,0,0.5,0.02,0,0.503410585,0.372493209,0
박광석,서울대학교,4.038939663,0,0.5,1,0,0.503328402,0.333348659,0
이기헌,연세대학교,3.977669774,0,0.5,1,0,0.503328402,0.328291828,0
김동인,성균관대학교(자연과학캠퍼스),4.037212135,0,0.5,1,0,0.503328402,0.33320608,0
구교진,서울시립대학교,4.011969641,0.09531018,0.5,1,0,0.503369494,0.332548112,0
임지영,인하대학교,4.299768349,0,0.5,0.02,0,0.503369494,0.354875817,0
임지영,경희대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
최상호,가톨릭대학교,4.012535234,0,0.5,0.02,0,0.503328402,0.331169404,0
최인준,포항공과대학교,4.012086276,0,0.5,1,0,0.503328402,0.331132349,0
이석,고려대학교,4.033858929,0,0.5,1,0,0.503328402,0.332929327,0
허난,경기대학교,4.012086276,0,0.5,0.02,0,0.503328402,0.331132349,0
윤형구,대전대학교,4.531238481,0,0.5,1,0,0.503410585,0.373979905,0
강필성,영산대학교,3.582360206,0,0.475,0.02,0,0.478127055,0.295665464,0
이경창,부경대학교,4.000189086,0,0.5,1,0,0.503328402,0.33015043,0
정래동,전남대학교,3.987940667,0,0.5,1,0,0.503328402,0.329139523,0
김예진,부산가톨릭대학교,3.999898555,0,0.5,1,0,0.503328402,0.330126452,0
김경원,울산대학교,4.338148674,0,0.5,1,0,0.503369494,0.358043488,0
김경원,서울아산병원,4.079697861,0,0.5,1,0,0.503328402,0.336712584,0
김정호,건국대학교 GLOCAL(글로컬)캠퍼스,4.49478904,0,0.5,1,0,0.503410585,0.370971597,0
김정호,한밭대학교,0,0.88376754,0.5,1,0.006944444,0.503287311,0.013216976,0
김성준,연세대학교,4.036862625,0,0.5,1,0,0.503328402,0.333177233,0
정병선,이화여자대학교,3.996644404,0,0.5,1,0,0.503328402,0.329857874,0
성창옥,울산대학교,4.86252369,0,0.5,1,0,0.503492768,0.401322101,0
서정용,서울대학교,4.012086276,0,0.5,1,0,0.503328402,0.331132349,0
서종환,경상대학교,4.254979963,0,0,1,0,0.000164366,0.351179266,0
서종환,성균관대학교,3.7609252,0,0.5,1,0,0.503287311,0.310403095,0
신희성,인하대학교,4.493464723,0,0.5,1,0,0.503410585,0.370862297,0
전준호,창원대학교,4.304171267,0,0,1,0,0.000164366,0.355239206,0
유재영,중앙대학교,3.997959418,0,0.5,1,0,0.503328402,0.329966407,0
유재영,한국과학기술정보연구원,0,0.19062036,0.425,0.02,0,0.427806542,0.002850778,0
김태구,한밭대학교,3.973731289,0,0.5,0.02,0,0.503328402,0.32796677,0
민병준,성균관대학교(자연과학캠퍼스),3.606621168,0,0.475,1,0,0.478127055,0.297667811,0
민병준,충북대학교,4.830457904,0,0.5,1,0,0.503492768,0.398675593,0
김성은,세종대학교,2.912873344,0,0.45,1,0,0.452925707,0.240410232,0
김성은,숙명여자대학교,4.679097026,0,0,0.02,0,0.000246548,0.386183218,0
홍지형,가톨릭대학교,4.683583514,0,0.5,1,0,0.503451677,0.386553505,0
김태훈,연세대학교,4.274302786,0,0.485,1,0,0.48827334,0.35277405,0
정경수,연세대학교,3.583805859,0,0.425,0.02,0,0.427806542,0.295784779,0
정낙신,서울대학교,3.661009683,0,0.45,1,0,0.452966798,0.302156697,0
조범주,한림대학교,4.819524401,0,0,1,0,0.00028764,0.39777321,0
이재준,한림대학교,4.330437611,0,0.485,1,0,0.48827334,0.357407065,0
이숙경,제주대학교,4.011922665,0,0.5,0.02,0,0.503328402,0.331118846,0
박찬식,중앙대학교,4.557771121,0,0,1,0,0.000205457,0.376169742,0
박인규,인하대학교,3.986047791,0,0.485,0.02,0,0.488232249,0.328983297,0
박인규,서울시립대학교,4.397283853,0,0.5,1,0,0.503369494,0.362924133,0
노준석,포항공과대학교,2.804787291,0,0.45,1,0,0.452925707,0.23148949,0
조경은,동국대학교,2.997325359,0,0.4,1,0,0.402605194,0.24738037,0
신동군,성균관대학교(자연과학캠퍼스),4.718776025,0.09531018,0.465,1,0,0.468268409,0.390883462,0
이원석,연세대학교,3.594125581,1.289232648,0.4,1,0,0.402728468,0.315917318,0
정제창,한양대학교,3.745736913,0,0.45,1,0,0.452966798,0.309149549,0
신영주,광운대학교,2.882286208,0,0.4,1,0,0.402605194,0.237885763,0
윤현주,금오공과대학교,2.776755184,0,0.4,1,0,0.402605194,0.229175896,0
황민철,상명대학교,3.704720791,0,0.425,1,0,0.427806542,0.305764337,0
김기천,건국대학교,2.887314946,0,0.4,1,0,0.402605194,0.238300803,0
임혁,광주과학기술원,4.042177089,0.09531018,0.465,1,0,0.468145135,0.335041245,0
이교구,서울대학교,2.932622893,0,0.4,0.02,0,0.402605194,0.242040236,0
한상훈,연세대학교,4.037928769,0.09531018,0.45,0.02,0,0.453048981,0.334690615,0
한상훈,중원대학교,2.779942601,0,0.45,0.02,0,0.452925707,0.229438965,0
이성주,성균관대학교(자연과학캠퍼스),4.37406728,0,0.5,1,0,0.503369494,0.361007983,0
권오훈,계명대학교,3.944492595,0,0.5,1,0,0.503328402,0.325553592,0
김형준,건양대학교,3.944492595,0.09531018,0,1,0,0.000164366,0.326978981,0
김형준,연세대학교,3.589830901,0,0.5,1,0,0.503287311,0.296282048,0
김철민,부산대학교,2.976057578,0,0.45,1,0,0.452925707,0.245625061,0
김철민,강원대학교,2.800603126,6.196600346,0.475,1,0,0.478373603,0.323815947,0
원호성,동의대학교,3.944492595,0,0.5,0.02,0,0.503328402,0.325553592,0
원라경,고신대학교,3.539027487,0,0.475,0.02,0,0.478127055,0.292089054,0
곽영훈,경기대학교,3.539027487,0,0.475,1,0,0.478127055,0.292089054,0
정다영,영남대학교,3.948544781,2.898670561,0.48,1,0,0.48328238,0.369238416,0
Anand Paul,경북대학교,3.539027487,0,0.475,1,0,0.478127055,0.292089054,0
신형식,홍익대학교,3.944492595,0,0.5,1,0,0.503328402,0.325553592,0
최영락,차의과학대학교,3.914840013,0,0.485,1,0,0.488232249,0.323106255,0
한경식,아주대학교,4.824063122,0.09531018,0,1,0,0.000328731,0.399573197,0
송진호,연세대학교,3.944492595,0,0.5,0.02,0,0.503328402,0.325553592,0
김하영,아주대학교,3.539027487,0,0.475,0.02,0,0.478127055,0.292089054,0
김하영,연세대학교,3.958602978,0.09531018,0.5,1,0,0.503369494,0.328143563,0
김완규,이화여자대학교,4.900089251,0,0,1,0,0.00028764,0.404422526,0
정윤서,고려대학교,3.944492595,0,0.5,1,0,0.503328402,0.325553592,0
김경희,성신여자대학교,3.539027487,0,0.475,1,0,0.478127055,0.292089054,0
김경희,한림대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
홍철표,대구가톨릭대학교,3.944492595,0,0.5,1,0,0.503328402,0.325553592,0
서용윤,부경대학교,3.944492595,0.09531018,0.5,1,0,0.503369494,0.326978981,0
박규남,전주대학교,3.948058604,0,0.5,1,0,0.503328402,0.325847908,0
홍성원,한국교통대학교,4.252268024,0,0,1,0,0.000164366,0.350955439,0
이재철,경상대학교,3.944492595,0,0.5,1,0,0.503328402,0.325553592,0
김우재,동양대학교,3.944492595,0,0.5,1,0,0.503328402,0.325553592,0
안재혁,광운대학교,3.944492595,0,0.5,0.02,0,0.503328402,0.325553592,0
임태호,한양대학교,3.641517745,0,0.425,1,0,0.427806542,0.300547955,0
임태호,호서대학교,4.798926139,0.09531018,0,1,0,0.000328731,0.397498548,0
김봉재,선문대학교,3.944492595,0,0.5,0.02,0,0.503328402,0.325553592,0
서동선,명지대학교,4.574619739,0,0.41,1,0,0.412833662,0.377560321,0
정길도,전북대학교,4.597066735,0,0,1,0,0.000205457,0.379412955,0
송철규,전북대학교,4.546047453,0,0,1,0,0.000205457,0.375202144,0
한현욱,아주대학교,3.540674176,0,0.45,1,0,0.452966798,0.292224962,0
한현욱,차의과학대학교,4.943412362,2.174751721,0,1,0.006944444,0.000369822,0.440522128,0
이창우,경희대학교,4.100724483,0,0.5,1,0,0.503328402,0.338447989,0
이창우,군산대학교,2.907737881,1.289232648,0.5,1,0.006944444,0.503328402,0.259267198,0
최병덕,한양대학교,2.993065574,0,0.45,1,0,0.452925707,0.247028794,0
김훈,인천대학교,3.657192286,0.09531018,0.485,0.02,0,0.488232249,0.303267022,0
김훈,강원대학교,3.035758248,0,0.2,0.02,0,0.201323143,0.250552379,0
변영재,울산과학기술원,3.00531821,0,0.4,0.02,0,0.402605194,0.24804005,0
천정희,서울대학교,5.410105362,0,0.5,1,0,0.503657133,0.446516046,0
홍진태,충북대학교,4.649997484,0,0.5,1,0,0.503410585,0.383781525,0
이태윤,연세대학교,4.73546515,0,0,1,0,0.000246548,0.390835489,0
정인,서울대학교,4.754547137,0,0,1,0,0.000246548,0.392410396,0
장경인,대구경북과학기술원,4.744624786,0,0,1,0,0.000246548,0.391591467,0
신나영,가톨릭대학교,4.32454302,0,0,0.02,0,0.000164366,0.356920562,0
신나영,이화여자대학교,3.643559229,0,0.375,0.02,0,0.377486029,0.300716446,0
장병탁,서울대학교,3.066437116,0.285930539,0.325,1,0.006944444,0.327247699,0.257360586,0
이주연,부산대학교,3.568266181,0,0.475,0.02,0,0.478127055,0.294502232,0
Moon Bongki,서울대학교,4.543311094,0,0,1,0,0.000205457,0.374976302,0
허진,세종대학교,4.313323128,0,0,1,0,0.000164366,0.355994543,0
허진,상명대학교,3.960601767,0,0.4,1,0,0.402687377,0.326883142,0
이종식,성균관대학교,2.845880306,1.481604541,0.45,1,0,0.452966798,0.257038835,0
이종식,인하대학교,4.23752324,0.09531018,0,1,0,0.000205457,0.351163886,0
이건명,충북대학교,4.614478075,1.576914721,0.45,1,0,0.453131164,0.404433152,0
류성우,수원대학교,4.211839224,0,0,0.02,0,0.000164366,0.3476187,0
손호희,부산가톨릭대학교,4.211839224,0,0,1,0,0.000164366,0.3476187,0
문인규,대구경북과학기술원,4.760395589,0,0.5,1,0,0.503451677,0.39289309,0
문인규,조선대학교,3.665397004,0,0.375,1,0,0.377486029,0.302518799,0
최문택,성균관대학교,4.557858826,0,0,1,0,0.000205457,0.376176981,0
민세홍,가천대학교,4.058146439,1.481604541,0.485,1,0,0.48827334,0.357091652,0
한영신,인하대학교,2.862693961,0,0.45,1,0,0.452925707,0.236268742,0
한영신,성결대학교,3.556938932,0,0.375,1,0,0.377486029,0.293567352,0
남윤기,한국과학기술원,4.338682067,0,0,1,0,0.000164366,0.35808751,0
송창근,울산과학기술원,4.793411207,0,0.5,1,0,0.503451677,0.395617992,0
송창근,인천대학교,3.516777408,0.09531018,0.5,1,0,0.503328402,0.291678062,0
권봉석,울산과학기술원,4.268351852,0,0,1,0,0.000164366,0.352282897,0
이덕균,대구대학교,4.741757831,0,0.5,1,0,0.503451677,0.391354847,0
한재호,고려대학교,2.877353864,0,0.45,1,0,0.452925707,0.237478678,0
유창규,경희대학교,5.085996727,0,0.5,1,0,0.503574951,0.419766159,0
이라함,전북대학교,4.269779812,0,0.5,1,0,0.503369494,0.352400752,0
노윤홍,부산디지털대학교,3.528746136,0,0.5,1,0,0.503287311,0.291240496,0
노윤홍,동서대학교,3.560472619,0,0.425,1,0,0.427806542,0.293859001,0
조준상,건국대학교,4.470800604,0,0.5,1,0,0.503410585,0.368991743,0
조준상,성균관대학교,3.563897244,0,0.425,1,0,0.427806542,0.294141648,0
김광일,전남대학교,2.864643216,0,0.5,1,0,0.50324622,0.236429621,0
김광일,충북대학교,3.562974445,0,0.425,1,0,0.427806542,0.294065486,0
정명희,안양대학교,2.836563473,0,0.5,0.02,0,0.50324622,0.234112096,0
김인호,한국과학기술원,2.862451709,0,0.5,1,0,0.50324622,0.236248748,0
김인호,강원대학교,4.085213,1.887069649,0,1,0,0.000164366,0.365389393,0
강아름,순천향대학교,3.966313409,0,0.5,1,0,0.503328402,0.327354545,0
이상현,서울대학교,2.862451709,0,0.5,1,0,0.50324622,0.236248748,0
한경화,연세대학교,3.562305123,0,0,0.02,0,8.22E-05,0.294010244,0
장안진,서울대학교,2.862451709,0,0.5,1,0,0.50324622,0.236248748,0
정숙진,부산대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
민재웅,성균관대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
배수헌,서울대학교,2.799851575,0,0.5,1,0,0.50324622,0.231082127,0
김성민,한양대학교,3.892367294,0,0.5,0.02,0,0.503328402,0.321251498,0
김성민,건국대학교,4.339088252,0,0.5,0.02,0,0.503369494,0.358121034,0
서이안,이화여자대학교,4.181001909,0,0.5,1,0,0.503369494,0.345073583,0
김다영,충북대학교,3.482514541,0,0,1,0,8.22E-05,0.287424831,0
김관호,성균관대학교(자연과학캠퍼스),3.90127036,0,0.5,0.02,0,0.503328402,0.321986301,0
김관호,인천대학교,5.573449948,0.09531018,0.43,1,0,0.433413872,0.461422869,0
서경도,금오공과대학교,2.800603126,0.09531018,0.5,1,0,0.503287311,0.232569544,0
서현진,한양대학교,2.800603126,0.78845736,0.5,0.02,0,0.503287311,0.242935743,0
박순화,경상대학교,3.493750307,0,0,0.02,0,8.22E-05,0.288352161,0
박순화,경남과학기술대학교,0,2.493205453,0,1,0,8.22E-05,0.037286545,0
안효선,이화여자대학교,2.800603126,0,0.5,0.02,0,0.50324622,0.231144155,0
양재식,충남대학교,2.800603126,0,0.5,0.02,0,0.50324622,0.231144155,0
양재식,서원대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
정옥경,총신대학교,3.899215415,0,0.5,1,0,0.503328402,0.321816699,0
정용담,부산대학교,3.887358094,0,0.5,1,0,0.503328402,0.32083807,0
유철희,울산과학기술원,4.166236962,0,0.5,0.02,0,0.503369494,0.343854977,0
오인선,성균관대학교,4.184281411,0,0.5,0.02,0,0.503369494,0.345344252,0
황성호,고려대학교,3.999464033,0,0.5,1,0,0.503328402,0.330090589,0
노유정,부산대학교,3.973731289,0,0.5,1,0,0.503328402,0.32796677,0
송준영,인천대학교,3.999464033,0,0.5,0.02,0,0.503328402,0.330090589,0
JUNG JAE HUN,아주대학교,2.875119001,0,0.5,0.02,0,0.50324622,0.237294226,0
정재윤,서울대학교,3.999464033,0,0.5,0.02,0,0.503328402,0.330090589,0
권수태,전주대학교,3.028600232,0,0.5,1,0,0.50324622,0.249961601,0
안병일,고려대학교,2.889593992,0,0.5,1,0,0.50324622,0.238488901,0
이수원,숭실대학교,4.881758264,0.09531018,0.375,1,0,0.377732577,0.40433499,0
육진성,인제대학교,3.485850092,0,0.5,1,0,0.503287311,0.287700127,0
곽정현,을지대학교,3.524124413,0,0.5,1,0,0.503287311,0.290859048,0
곽정현,가천대학교,3.559342301,1.76753508,0.5,1,0,0.503451677,0.320199664,0
송희진,서울대학교,3.528381213,0,0.5,1,0,0.503287311,0.291210378,0
송희진,경북대학교,3.560119093,0,0.475,1,0,0.478127055,0.293829823,0
최연숙,울산대학교,3.528381213,0,0.5,1,0,0.503287311,0.291210378,0
최연숙,서울아산병원,3.560119093,0,0.475,1,0,0.478127055,0.293829823,0
곽정환,한국교통대학교,3.528381213,0.09531018,0.5,1,0,0.503328402,0.292635767,0
곽정환,서울대학교,3.560119093,0,0.475,1,0,0.478127055,0.293829823,0
한미령,인천대학교,4.264271219,0,0.5,1,0,0.503369494,0.351946107,0
한미령,고려대학교,3.560119093,0,0.475,0.02,0,0.478127055,0.293829823,0
김진권,연세대학교,4.23752324,0,0.5,1,0,0.503369494,0.349738497,0
김진권,차의과학대학교,3.560119093,0,0.475,1,0,0.478127055,0.293829823,0
박채화,성균관대학교,3.947318843,0,0.5,1,0,0.503328402,0.325786853,0
송인성,울산대학교,3.528381213,0,0.5,1,0,0.503287311,0.291210378,0
최성훈,한양대학교,3.947318843,0.19062036,0.5,0.02,0,0.503410585,0.328637631,0
최성훈,양산부산대학교병원,2.858757905,0,0.5,0.02,0,0.50324622,0.235943885,0
이현,한국폴리텍대학서울정수캠퍼스,4.23752324,0,0.5,0.02,0,0.503369494,0.349738497,0
신원용,연세대학교,4.299666297,0.09531018,0.5,1,0,0.503410585,0.356292783,0
신원용,단국대학교,4.835835582,0,0.395,1,0,0.397819691,0.399119432,0
정용훈,고려대학교,3.473939746,0,0.5,0.02,0,0.503287311,0.286717122,0
정용훈,유니허브랩,0,0.88376754,0.5,1,0.013888889,0.503287311,0.013216976,0
권장한,한양대학교,2.783842074,0,0.5,1,0,0.50324622,0.229760803,0
강청훈,인하대학교,4.008552038,0,0.5,1,0,0.503328402,0.330840656,0
최주근,대구과학대학교,2.824945912,0,0.5,0.02,0,0.50324622,0.233153256,0
최은재,장안대학교,3.487326603,0,0.5,0.02,0,0.503287311,0.287821989,0
이태휘,경남과학기술대학교,3.488204511,1.193922468,0.5,1,0,0.503328402,0.305749871,0
이태휘,한국전자통신연구원 스마트데이터연구실,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
한성규,포항공과대학교,2.858757905,0,0.5,1,0,0.50324622,0.235943885,0
정준각,울산과학기술원,3.949590227,0,0.5,1,0,0.503328402,0.325974319,0
LI LI,성균관대학교,3.968307279,0,0.5,0.02,0,0.503328402,0.327519106,0
문병민,한양대학교,2.858757905,0,0.5,1,0,0.50324622,0.235943885,0
강승희,명지대학교,3.968307279,0,0.5,1,0,0.503328402,0.327519106,0
박명수,군산대학교,2.858757905,0,0.5,0.02,0,0.50324622,0.235943885,0
남가은,고려대학교,3.955116432,0,0.5,1,0,0.503328402,0.326430417,0
임화경,서울대학교,3.941749257,0,0.5,0.02,0,0.503328402,0.325327175,0
서윤규,경북대학교,2.858757905,0,0.5,1,0,0.50324622,0.235943885,0
우선랑,경희대학교,3.981326391,0,0.5,1,0,0.503328402,0.328593622,0
안민희,한림대학교,3.981326391,0,0.5,1,0,0.503328402,0.328593622,0
신나리,경희대학교,2.858757905,0,0.5,1,0,0.50324622,0.235943885,0
신나리,충북대학교,2.833625919,0,0.4,1,0,0.402605194,0.233869649,0
진영미,성균관대학교,3.970863888,0,0.5,0.02,0,0.503328402,0.327730113,0
문승욱,아주대학교,3.981326391,0,0.5,0.02,0,0.503328402,0.328593622,0
김현주,서울대학교,4.702399805,0,0,1,0,0.000246548,0.388106483,0
김현주,신성대학교,0,1.193922468,0.45,0.02,0,0.452925707,0.017855425,0
채동규,한양대학교,3.955116432,0,0.5,1,0,0.503328402,0.326430417,0
심민규,경희대학교,2.858757905,0,0.5,0.02,0,0.50324622,0.235943885,0
송진수,원광대학교,3.977153644,0,0.5,1,0,0.503328402,0.32824923,0
정지연,고려대학교,3.978289038,0,0.5,1,0,0.503328402,0.328342938,0
JINWENQUAN,제주대학교,3.981326391,0,0.5,0.02,0,0.503328402,0.328593622,0
김문석,아주대학교,4.41102571,0,0.5,1,0,0.503369494,0.364058299,0
이창익,부산대학교,3.968307279,0,0.5,1,0,0.503328402,0.327519106,0
김용일,서울대학교,4.004927736,0,0.5,1,0,0.503328402,0.330541529,0
김용일,호남대학교,0,3.376972993,0.325,1,0.006944444,0.327247699,0.050503521,0
김재현,홍익대학교,3.968307279,0,0.5,1,0,0.503328402,0.327519106,0
김재현,전북대학교,2.800603126,0,0.4,1,0,0.402605194,0.231144155,0
